商品名,分词结果,品牌词,品牌数,类别词,类别数,原始类别,原始品牌,商品CODE,标注类别词
LG  P993-Star 全球首款双核智能手机，火爆来袭！,"LG, P993, -, Star, 全球, 首, 款, 双, 核, 智能, 手机, ，, 火爆, 来袭, ！",lg,1,手机,1,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,LG,11017177,
三星 S3370 (黑色）3G手机WCDMA/GSM 联通定制,"三星, S3370, (, 黑色, ）, 3G手机, WCDMA, /, GSM, 联通, 定制",三星,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,三星,10825997,
三星I9088手机（浩瀚黑/联通定制机）,"三星, I9088, 手机, （, 浩瀚, 黑, /, 联通, 定制, 机, ）",三星,1,手机,1,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,三星,10808487,
三星P1000手机（联通定制机/皓白）,"三星, P1000, 手机, （, 联通, 定制, 机, /, 皓白, ）",三星,1,手机,1,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,三星,10808476,
三星S8500手机（炫灰）,"三星, S8500, 手机, （, 炫, 灰, ）",三星,1,手机,1,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,三星,10808465,
三星Samsung E3210 3G手机 时尚黑 WCDMA/GSM,"三星, Samsung, E3210, 3G手机, 时尚, 黑, WCDMA, /, GSM",三星,1,"3g手机, gsm",2,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,三星,11050570,
三星Samsung I9003 3G手机 午夜黑,"三星, Samsung, I9003, 3G手机, 午, 夜黑",三星,1,3g手机,1,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,三星,11050558,
三星Samsung S5330 黑色 3.2英寸触控 bada智能操作系统 百度框计算,"三星, Samsung, S5330, 黑色, 3.2, 英寸, 触, 控, bada, 智能, 操作系统, 百度, 框, 计算",三星,1,操作系统,1,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,三星,11050525,
三星Samsung S5520 3G手机 幻粉色 WCDMA/GSM 双摄像头自由切换 LED魔幻外屏 33种LED图案随意挑选,"三星, Samsung, S5520, 3G手机, 幻, 粉色, WCDMA, /, GSM, 双, 摄像头, 自由, 切换, LED, 魔幻, 外, 屏, 33, 种, LED, 图案, 随意, 挑选",三星,1,"3g手机, gsm, 摄像头, led, led",5,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,三星,11050536,
三星Samsung S5580 3G手机 深黑色 WCDMA/GSM 大屏滑盖,"三星, Samsung, S5580, 3G手机, 深黑色, WCDMA, /, GSM, 大, 屏, 滑盖",三星,1,"3g手机, gsm",2,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,三星,11050514,
三星Samsung S5830 3G手机 玛瑙黑色 Android 2.2操作系统,"三星, Samsung, S5830, 3G手机, 玛瑙, 黑色, android, 2.2, 操作系统",三星,1,"3g手机, 操作系统",2,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,三星,11050569,
三星Samsung S8530 3G手机 灰色 GSM/WCDMA,"三星, Samsung, S8530, 3G手机, 灰色, GSM, /, WCDMA",三星,1,"3g手机, gsm",2,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,三星,11050547,
三星手机B7732 黑色（送三星原装手写笔，4G内存卡）,"三星, 手机, B7732, 黑色, （, 送, 三星, 原装, 手写笔, ，, 4G, 内存, 卡, ）",三星,1,手机,1,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,三星,10185827,
三星（SAMSUNG）S5750E (白色）3G手机WCDMA/GSM 联通定制,"三星, （, SAMSUNG, ）, S5750E, (, 白色, ）, 3G手机, WCDMA, /, GSM, 联通, 定制",三星,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,三星,10767530,
三星（SAMSUNG）S5750E (黑色）3G手机WCDMA/GSM 联通定制,"三星, （, SAMSUNG, ）, S5750E, (, 黑色, ）, 3G手机, WCDMA, /, GSM, 联通, 定制",三星,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,三星,10767529,
夏普（SHARP）SH7228U 3G手机（白色）WCDMA/GSM 非定制机,"夏普, （, SHARP, ）, SH7228U, 3G手机, （, 白色, ）, WCDMA, /, GSM, 非, 定制, 机",夏普,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,夏普,11386359,
夏普（SHARP）SH7228U 3G手机（粉色）WCDMA/GSM 非定制机,"夏普, （, SHARP, ）, SH7228U, 3G手机, （, 粉色, ）, WCDMA, /, GSM, 非, 定制, 机",夏普,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,夏普,11386360,
多普达Touch Cruise s610 3G 手机WCDMA/GSM （黑色）,"多普达, Touch, cruise, s610, 3G, 手机, WCDMA, /, GSM, （, 黑色, ）",多普达,1,"手机, gsm",2,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,多普达,10442623,
摩托罗拉（MOTOROLA） ME511 3G手机（明媚粉）WCDMA/GSM,"摩托罗拉, （, MOTOROLA, ）, ME511, 3G手机, （, 明媚, 粉, ）, WCDMA, /, GSM",摩托罗拉,1,"3g手机, gsm",2,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,摩托罗拉,10243648,
摩托罗拉（MOTOROLA） ME511 3G手机（欢悦橙）WCDMA/GSM,"摩托罗拉, （, MOTOROLA, ）, ME511, 3G手机, （, 欢悦, 橙, ）, WCDMA, /, GSM",摩托罗拉,1,"3g手机, gsm",2,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,摩托罗拉,10243637,
摩托罗拉（Motorola）ME525 3G手机（白）WCDMA/GSM 非定制机,"摩托罗拉, （, Motorola, ）, ME525, 3G手机, （, 白, ）, WCDMA, /, GSM, 非, 定制, 机",摩托罗拉,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,摩托罗拉,10805922,
摩托罗拉（Motorola）ME525 3G手机（黑）WCDMA/GSM 非定制机,"摩托罗拉, （, Motorola, ）, ME525, 3G手机, （, 黑, ）, WCDMA, /, GSM, 非, 定制, 机",摩托罗拉,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,摩托罗拉,10772277,
摩托罗拉（motorola）XT711 3G手机（锐智金）GSM/WCDMA  非联通定制机,"摩托罗拉, （, motorola, ）, XT711, 3G手机, （, 锐智, 金, ）, GSM/WCDMA, 非, 联通, 定制, 机",摩托罗拉,1,"3g手机, 定制",2,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,摩托罗拉,10767745,
索尼爱立信手机J105 红色,"索尼爱立信, 手机, J105, 红色",索尼爱立信,1,手机,1,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,索尼爱立信,10187447,
索尼爱立信手机M1i 白色（联通定制机）,"索尼爱立信, 手机, M1i, 白色, （, 联通, 定制, 机, ）",索尼爱立信,1,手机,1,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,索尼爱立信,10187425,
索尼爱立信（Sony Ericsson）E16I 3G手机 WCDMA/GSM （黑/橙）非定制,"索尼爱立信, （, Sony, ericsson, ）, E16I, 3G手机, WCDMA, /, GSM, （, 黑, /, 橙, ）, 非, 定制",索尼爱立信,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,索尼爱立信,11386371,
索尼爱立信（Sony Ericsson）E16I 3G手机 WCDMA/GSM （黑/红）非定制,"索尼爱立信, （, Sony, ericsson, ）, E16I, 3G手机, WCDMA, /, GSM, （, 黑, /, 红, ）, 非, 定制",索尼爱立信,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,索尼爱立信,11386393,
索尼爱立信（Sony Ericsson）E16I 3G手机 WCDMA/GSM （黑/蓝）非定制,"索尼爱立信, （, Sony, ericsson, ）, E16I, 3G手机, WCDMA, /, GSM, （, 黑, /, 蓝, ）, 非, 定制",索尼爱立信,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,索尼爱立信,11386382,
可爱LOVE兔,"可爱, LOVE, 兔",可爱,1,,0,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,10948182,
诺基亚 6700S WCDMA/GSM手机（粉色） 非移动定制机,"诺基亚, 6700S, WCDMA, /, GSM, 手机, （, 粉色, ）, 非, 移动, 定制, 机",诺基亚,1,"gsm, 手机, 移动, 定制",4,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,9709697,
诺基亚 6700S WCDMA/GSM手机（紫色） 非移动定制机,"诺基亚, 6700S, WCDMA, /, GSM, 手机, （, 紫色, ）, 非, 移动, 定制, 机",诺基亚,1,"gsm, 手机, 移动, 定制",4,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,9709744,
诺基亚 6700S WCDMA/GSM手机（红色） 非移动定制机,"诺基亚, 6700S, WCDMA, /, GSM, 手机, （, 红色, ）, 非, 移动, 定制, 机",诺基亚,1,"gsm, 手机, 移动, 定制",4,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,9709722,
诺基亚 6700S WCDMA/GSM手机（蓝色） 非移动定制机,"诺基亚, 6700S, WCDMA, /, GSM, 手机, （, 蓝色, ）, 非, 移动, 定制, 机",诺基亚,1,"gsm, 手机, 移动, 定制",4,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,9709711,
诺基亚 6700S WCDMA/GSM手机（银色） 非移动定制机,"诺基亚, 6700S, WCDMA, /, GSM, 手机, （, 银色, ）, 非, 移动, 定制, 机",诺基亚,1,"gsm, 手机, 移动, 定制",4,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,9709700,
诺基亚 7230（简装版） 3G手机（粉色） WCDMA/GSM移动定制机,"诺基亚, 7230, （, 简装, 版, ）, 3G手机, （, 粉色, ）, WCDMA, /, GSM, 移动, 定制, 机",诺基亚,1,"3g手机, gsm, 移动, 定制",4,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,9709813,
诺基亚 7230（简装版） 3G手机（黑色） WCDMA/GSM移动定制机,"诺基亚, 7230, （, 简装, 版, ）, 3G手机, （, 黑色, ）, WCDMA, /, GSM, 移动, 定制, 机",诺基亚,1,"3g手机, gsm, 移动, 定制",4,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,9709802,
诺基亚 X6-16G 导航版 3G手机 （熔岩黑色）WCDMA/GSM 非定制机,"诺基亚, X6-16G, 导航, 版, 3G手机, （, 熔岩, 黑色, ）, WCDMA, /, GSM, 非, 定制, 机",诺基亚,1,"导航, 3g手机, gsm, 定制",4,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,9709904,
诺基亚 X6-8G 3G手机 （蓝色）WCDMA/GSM 非定制机,"诺基亚, X6-8G, 3G手机, （, 蓝色, ）, WCDMA, /, GSM, 非, 定制, 机",诺基亚,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,10146313,
诺基亚 X6-8G 3G手机 （黑色）WCDMA/GSM 非定制机,"诺基亚, X6-8G, 3G手机, （, 黑色, ）, WCDMA, /, GSM, 非, 定制, 机",诺基亚,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,10146302,
诺基亚6788i白色手机（含TD模块）联通定制机,"诺基亚, 6788i, 白色, 手机, （, 含, TD, 模块, ）, 联通, 定制, 机",诺基亚,1,"手机, 定制",2,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,10756384,
诺基亚6788i黑色手机（含TD模块）联通定制机,"诺基亚, 6788i, 黑色, 手机, （, 含, TD, 模块, ）, 联通, 定制, 机",诺基亚,1,"手机, 定制",2,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,10756555,
诺基亚（NOKIA）C6-00 3G手机 导航版（白色）WCDMA/GSM 非定制机,"诺基亚, （, NOKIA, ）, C6-00, 3G手机, 导航, 版, （, 白色, ）, WCDMA, /, GSM, 非, 定制, 机",诺基亚,1,"3g手机, 导航, gsm, 定制",4,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,10243615,
诺基亚（NOKIA）C6-00 3G手机 导航版（黑色）WCDMA/GSM 非定制机,"诺基亚, （, NOKIA, ）, C6-00, 3G手机, 导航, 版, （, 黑色, ）, WCDMA, /, GSM, 非, 定制, 机",诺基亚,1,"3g手机, 导航, gsm, 定制",4,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,10243626,
诺基亚（nokia）C6-01普通版 3G手机（银灰色）WCDMA/GSM手机,"诺基亚, （, nokia, ）, C6-01, 普通, 版, 3G手机, （, 银灰色, ）, WCDMA, /, GSM, 手机",诺基亚,1,"普通, 3g手机, gsm, 手机",4,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,10790155,
诺基亚（nokia）C6-01普通版 3G手机（黑色）WCDMA/GSM手机,"诺基亚, （, nokia, ）, C6-01, 普通, 版, 3G手机, （, 黑色, ）, WCDMA, /, GSM, 手机",诺基亚,1,"普通, 3g手机, gsm, 手机",4,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,10790166,
诺基亚（nokia）X3-02 3G手机（暮黑色）WCDMA/GSM联通定制机,"诺基亚, （, nokia, ）, X3-02, 3G手机, （, 暮, 黑色, ）, WCDMA, /, GSM, 联通, 定制, 机",诺基亚,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,11239966,
诺基亚（nokia）X3-02 3G手机（谜红色）WCDMA/GSM联通定制机,"诺基亚, （, nokia, ）, X3-02, 3G手机, （, 谜, 红色, ）, WCDMA, /, GSM, 联通, 定制, 机",诺基亚,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,诺基亚,11239977,
苹果（APPLE）iPhone4 16G（黑色）WCDMA/GSM联通合约版,"苹果, （, APPLE, ）, iPhone4, 16G, （, 黑色, ）, WCDMA, /, GSM, 联通, 合约, 版",苹果,1,"苹果, gsm",2,0-950560-950650-20082:手机数码电脑、家电-手机通讯-Iphone  3G 手机,苹果(Apple),11224230,
苹果（APPLE）iPhone4 16G（黑色）WCDMA/GSM非合约版,"苹果, （, APPLE, ）, iPhone4, 16G, （, 黑色, ）, WCDMA, /, GSM, 非, 合约, 版",苹果,1,"苹果, gsm",2,0-950560-950650-20082:手机数码电脑、家电-手机通讯-Iphone  3G 手机,苹果(Apple),10756986,
LG P503 3G手机（红色）WCDMA/GSM 非定制机,"LG, P503, 3G手机, （, 红色, ）, WCDMA, /, GSM, 非, 定制, 机",lg,1,"3g手机, gsm, 定制",3,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,LG,10719912,
LG P503 3G手机（黒色）WCDMA/GSM 非定制机,"LG, P503, 3G手机, （, 黒, 色, ）, WCDMA, /, GSM, 非, 定制, 机",lg,1,"3g手机, gsm, 定制",3,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,LG,10719901,
LG- GD580手机粉色,"LG, -, GD580, 手机, 粉色",lg,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,LG,10064241,
LG- GD580手机红色,"LG, -, GD580, 手机, 红色",lg,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,LG,10064230,
LG- GD580手机蓝色,"LG, -, GD580, 手机, 蓝色",lg,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,LG,10064252,
LG- GS290手机红色,"LG, -, GS290, 手机, 红色",lg,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,LG,10064310,
LG- GS290手机绿色,"LG, -, GS290, 手机, 绿色",lg,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,LG,10064309,
LG-BL20e手机 白,"LG-BL20e, 手机, 白",,0,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,LG,10100773,
LG-BL20e手机 黑,"LG-BL20e, 手机, 黑",,0,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,LG,10100762,
LG-KP502手机 银,"LG-KP502, 手机, 银",,0,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,LG,10100717,
LG-KP502手机 黑,"LG-KP502, 手机, 黑",,0,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,LG,10100706,
LG手机 S310 银色,"LG, 手机, S310, 银色",lg,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,LG,10488525,
三星7732赠品三星 手写笔，4G卡,"三星, 7732, 赠品, 三星, 手写笔, ，, 4G, 卡",三星,1,手写笔,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,三星,10950524,
三星B5722C手机（梅红色）,"三星, B5722C, 手机, （, 梅, 红色, ）",三星,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,三星,10808227,
三星B5722C手机（灰褐色）,"三星, B5722C, 手机, （, 灰褐色, ）",三星,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,三星,10808216,
三星C3300K手机（时尚白）,"三星, C3300K, 手机, （, 时尚, 白, ）",三星,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,三星,10808250,
三星C3300K手机（深黑）,"三星, C3300K, 手机, （, 深, 黑, ）",三星,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,三星,10808249,
三星C5510U手机（普通机）,"三星, C5510U, 手机, （, 普通, 机, ）",三星,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,三星,10808261,
三星E1220手机（移动定制机/灰色）,"三星, E1220, 手机, （, 移动, 定制, 机, /, 灰色, ）",三星,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,三星,10808374,
三星E2558手机 白色,"三星, E2558, 手机, 白色",三星,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,三星,10808409,
三星E2558手机（深黑）,"三星, E2558, 手机, （, 深, 黑, ）",三星,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,三星,10808396,
三星E2558手机（金属银）,"三星, E2558, 手机, （, 金属, 银, ）",三星,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,三星,10808385,
三星S5230C手机 黑色,"三星, S5230C, 手机, 黑色",三星,1,手机,1,0-950560-950650-950651:手机数码电脑、家电-手机通讯-GSM,三星,10808410,
